0;1;2;3;4;5
Data-Science;LinkedIn Analytics for Creators;2023-10-30;1845;Learn why analytics are important and how and how your content and demographic analytics can be used to help build your creator business.;['LinkedIn', 'Web Analytics']
Data-Science;Amazon Redshift Essentials;2022-04-22;7615;Learn about core concepts and best practices of database management with AWS Redshift.;['Amazon Redshift']
Data-Science;Building an Ethereum Blockchain App: 2 Introduction to Ethereum;2021-08-09;16973;Learn about Ethereum and how it is used in building blockchain apps.;['Ethereum', 'Blockchain', 'Application Development']
Data-Science;Learning Google Dataflow;2022-08-23;1842;Get an overview of Google Dataflow and the Dataflow service, then explore how to configure and monitor pipelines and use Dataflow templates.;['Google Cloud Dataflow', 'Data Processing']
Data-Science;Understanding and Prioritizing Data Privacy;2017-10-02;84492;Get an introduction to the basics of data privacy: what it is, why it matters, and who it impacts, from consumers and private citizens to policymakers and C-suite business leaders.;['Data Privacy']
Data-Science;SQL Essential Training;2023-02-07;308427;Prepare for the data-driven future by learning how to manage relational databases with SQL.;['SQL']
Data-Science;Productizing Data Applications with KNIME Business Hub;2024-08-30;0;Find out how KNIME Business Hub provides a single, customer-managed environment for all data workers to collaborate on and deploy data science solutions across an organization.;['Knime']
Data-Science;R: Interactive Visualizations with htmlwidgets;2017-10-04;37541;Learn how to rapidly create rich, interactive data visualizations with R and htmlwidgets—packages that connect R to popular JavaScript libraries like Plotly, Leaflet, and DT.;['Data Visualization', 'R (Programming Language)']
Data-Science;LinkedIn Profiles for Technical Professionals;2024-01-24;6258;Explore strategies for leveraging your LinkedIn profile to find opportunities as an experienced or aspiring tech professional.;['Personal Branding', 'Tech Career Skills', 'LinkedIn']
Data-Science;CompTIA Data+ (DA0-001) Exam Tips;2022-01-27;8728;Learn about the key elements of the CompTIA Data+ certification program.;['Data Analysis']
Data-Science;Using Large Datasets with pandas;2024-02-13;1212;Get an approachable, hands-on opportunity to practice working on large datasets with pandas.;['Pandas (Software)', 'Big Data']
Data-Science;Tech Career Skills: Searching, Interviewing, and Landing a Job;2020-05-19;13187;Round out your resume. Learn the soft skills you need to be successful in hunting for a technical job, interviewing with stakeholders, and securing a role.;['Job Search Strategies', 'Tech Career Skills', 'Career Management']
Data-Science;pandas Essential Training;2024-05-24;4058;Discover how to work with the pandas library and tools for data analysis and data structuring.;['Pandas (Software)']
Data-Science;Security Tips: Metadata;2022-11-16;1984;Metadata provides robust information about the contents of files, but it can also present security risks. Get an overview of metadata security concerns and practices.;['Data Security', 'Metadata']
Data-Science;Apache Airflow Essential Training;2023-08-15;3043;Explore how to work with the TaskFlow API, perform operations using TaskFlow, integrate PostgreSQL in Airflow, use sensors in Airflow, and work with hooks in Airflow.;['Apache Airflow']
Data-Science;CompTIA Data+ (DA0-001) Cert Prep: 2 Data Mining;2022-01-03;9477;Learn about data mining as you prepare for the CompTIA Data+ (DA0-001) exam.;['Data Mining']
Data-Science;SQL for Data Analysis;2023-07-17;92843;Learn fundamental SQL data analysis techniques especially useful for developers. Explore querying relational database values, filtering results, leveraging functions, and more.;['SQL', 'Data Analysis']
Data-Science;Excel: Working Together with Power Query and Power Pivot;2020-07-24;65648;Learn how to combine Power Query and Power Pivot, two robust features of Microsoft Excel, to analyze data.;['Microsoft Power Query', 'PowerPivot', 'Microsoft Excel']
Data-Science;SQL for Statistics Essential Training;2018-03-09;65700;Learn how to use SQL for descriptive statistics: to summarize data sets, derive insights, and make predictions.;['SQL']
Data-Science;Microsoft Power Platform Fundamentals (PL-900) Exam Tips;2023-01-19;8798;Learn about the topics you need to know to prepare for the PL-900 and earn your Microsoft Power Platform Fundamentals certification.;['Microsoft Power Platform']
Data-Science;Land Your First Cybersecurity Job;2022-05-25;12763;Discover opportunities and practical strategies for career changers looking to land a new role as a cybersecurity professional.;['Tech Career Skills', 'Career Management', 'Cybersecurity']
Data-Science;Creating Dashboards in Google Cloud Platform for Small Businesses;2022-09-22;3616;Learn how to use your data collected and stored in Google Cloud Platform to create dashboards that provide actionable insights for your business.;['Google Cloud Platform (GCP)', 'Dashboards']
Data-Science;Python Data Structures: Stacks, Deques, and Queues;2023-05-08;3027;Learn about the top three linear data structures—stacks, queues, and deque—and build your own data structures in Python.;['Data Structures', 'Python (Programming Language)']
Data-Science;Using Public Health Data Sources;2020-09-18;9097;Learn how to identify, evaluate, and access the public health data sources driving COVID-19 dashboards, including 1Point3Acres, BNO News, and the COVID Tracking Project.;['Data Analysis', 'Public Health']
Data-Science;Microsoft Azure Data Fundamentals (DP-900) Exam Tips;2021-03-09;21931;Learn how to navigate through several data offerings on Azure and get useful tips on preparing for the DP-900 exam, the first certification in the data path offered by Microsoft.;['Data Warehousing', 'Microsoft Azure']
Data-Science;Azure Data Fundamentals (DP-900) Cert Prep: 4 Analytics Workloads on Azure;2022-08-08;5159;Learn all about analytics workloads, as well as data within Microsoft Azure, as part of your preparations for the Microsoft Azure Data Fundamentals exam.;['Data Analytics', 'Microsoft Azure']
Data-Science;Data Science on Google Cloud Platform: Predictive Analytics;2018-11-07;21687;Learn how to use Google Cloud Platform to train and deploy machine learning models for predictive analytics.;['Google Cloud Platform (GCP)', 'Predictive Analytics']
Data-Science;AWS Certified Database – Specialty (DBS-C01) Cert Prep: 1 Introduction and Services;2020-08-31;10848;Review fundamental database concepts—and the different database services offered by AWS—as you prepare to take and pass the AWS Certified Database – Specialty (DBS-C01) exam.;['Cloud Administration', 'Database Systems', 'Amazon Web Services (AWS)']
Data-Science;Google Analytics (GA4): Audience-Building and Segmentation;2021-09-22;15788;Learn to use advanced segmentation in Google Analytics to measure users and build audiences.;['Google Analytics']
Data-Science;Tech Recruiting Foundations: 4 Recruiting for the IT Department;2021-06-24;20534;Learn just enough about what you need to know to recruit for your organization’s IT department successfully.;['Technical Recruiting']
Data-Science;Complete Guide to Power BI for Data Analysts by Microsoft Press;2024-02-15;46182;Discover how you can use Power BI to help your organization to become more data driven.;['Microsoft Power BI', 'Data Analysis']
Data-Science;Marketing Analytics in Action: Drive Growth and Communication with Data Insights;2024-10-08;0;Learn how to harness marketing data analytics and AI to drive growth, uncover insights, and make informed decisions.;['Data-Driven Insights', 'Growth Strategies', 'Marketing Analytics']
Data-Science;Writing a Business Report;2014-11-11;141377;Learn how to write a well-constructed business report.;['Business Reporting']
Data-Science;Insights on Data Science: Lillian Pierson;2017-08-07;25148;Join Lillian Pierson, a leading expert in the field of big data and data science, as she shares observations and tips to help you embark on a career as a data scientist.;['Data Science', 'Big Data']
Data-Science;Microsoft Azure Synapse for Developers: Scaling Configuration;2022-01-06;9962;Learn about your configuration options when setting up a data warehouse in Azure Synapse Analytics.;['Data Warehousing', 'Cloud Development', 'Azure SQL', 'Microsoft Azure']
Data-Science;Excel: Economic Analysis and Data Analytics;2022-08-30;37461;Find out how to use big data to perform regression analysis for economic forecasting in Microsoft Excel.;['Economic Analysis', 'Data Analytics', 'Microsoft Excel']
Data-Science;The Data Game of Fantasy Football;2019-07-16;6185;Learn the ins and outs of fantasy football. Outsmart your competitors by learning how to leverage the power of data science to draft and manage a formidable team.;['Statistical Data Analysis']
Data-Science;R Code Challenges: Data Science;2024-08-12;0;Test your knowledge of R programming in this Code Challenges course.;['R (Programming Language)', 'Data Science']
Data-Science;Learning Everyday Math;2015-02-10;55885;Explore common math problems in ways that relate to everyday life: calculating tips and taxes, comparing prices, figuring out volume and area, and even counting calories.;['Mathematics']
Data-Science;Learning Data Governance;2021-08-31;83427;Understand why data governance is an essential part of helping every organization succeed in the era of big data and data science.;['Data Governance']
Data-Science;How to Think Like a Statistician;2024-02-01;2134;Discover strategies to shift your perspective on data and start thinking like a statistician.;['Critical Thinking', 'Statistics']
Data-Science;Nail Your Cybersecurity Interview;2019-10-09;13984;Ace your next cybersecurity interview. Learn what to do before, during, and after your interview to significantly increase your chances of landing the job.;['Interview Preparation', 'Tech Career Skills', 'Career Management']
